Inbound,Source Port,URG Flag Count,RST Flag Count,Packet Length Std,Bwd Packet Length Std,Bwd Packet Length Max,Fwd Packet Length Std,Packet Length Variance,Avg Bwd Segment Size,Bwd Packet Length Mean,Max Packet Length,Bwd IAT Total,Bwd IAT Max,Flow Duration,Flow IAT Max,Fwd IAT Total,Idle Mean,Idle Min,Fwd IAT Max,Idle Max,Bwd IAT Std,Bwd IAT Mean,Fwd IAT Std,Flow IAT Std,Bwd Packets/s,Total Length of Fwd Packets,Subflow Fwd Bytes,Init_Win_bytes_backward,Subflow Fwd Packets
1.0,63028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448.0,0.0,0.0,0.0,8.100244,8.100244,0.0,0.0,8.100244,0.0,0.0,0.0,0.0,0.0,0.0,54.0,2896.0,-1.0,2.0
1.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,2944.0,-1.0,2.0
0.0,63000.0,1.0,1.0,21.082952,0.0,46.0,22.825033,444.4909,46.0,46.0,46.0,1.0,1.0,0.0,53480400.0,53521920.0,53480400.0,53480400.0,53480400.0,53480400.0,0.0,1.0,20211082.0,17825076.0,0.037367865,54.0,215.0,248.0,8.0
1.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609.96533,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,1219.9307,-1.0,2.0
1.0,63029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,2944.0,-1.0,2.0
1.0,63042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.563075,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,845.0,2944.0,-1.0,2.0
1.0,52854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2944.0,-1.0,2.0
1.0,49944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2944.0,-1.0,2.0
0.0,53.0,1.0,1.0,17.464249,0.0,0.0,18.874586,305.0,0.0,0.0,46.0,0.0,0.0,0.0,507.0,509.0,0.0,0.0,507.0,0.0,0.0,0.0,292.13922,292.13922,0.0,452.0,129.0,-1.0,4.0
1.0,52854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2944.0,-1.0,2.0
1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,464.0,2944.0,-1.0,2.0
1.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.447106,47.935856,47.935856,0.0,0.0,47.935856,0.0,0.0,0.0,0.0,0.0,0.0,3774.0,2944.0,-1.0,2.0
1.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448.0,0.0,0.0,0.002009,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,2896.0,-1.0,2.0
1.0,63031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.000253,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,2944.0,-1.0,2.0
0.0,58659.0,0.0,0.0,699.1456,601.5742,2836.0,85.87141,488804.62,1086.4385,1086.4385,2836.0,118391990.0,59001230.0,0.0,58917800.0,118432980.0,58785252.0,58652704.0,58917800.0,58917800.0,6085316.0,636516.06,7593008.0,4744505.5,1.5789521,85.0,3722.0,252.0,120.0
1.0,56731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,2896.0,-1.0,2.0
0.0,61588.0,0.0,0.0,146.99294,135.71867,397.0,159.95953,21606.924,96.416664,96.416664,592.0,117156930.0,58760904.0,0.0,58719840.0,117250420.0,58437860.0,58155884.0,58760964.0,58719840.0,16853744.0,5093779.5,15598087.0,11454763.0,0.20469011,80.0,2502.0,252.0,28.0
1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,2944.0,-1.0,2.0
0.0,53.0,1.0,1.0,14.433757,0.0,0.0,17.67767,208.33333,0.0,0.0,31.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,37.0,-1.0,2.0
1.0,55453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448.0,0.0,0.0,0.219196,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6506.0,2896.0,-1.0,2.0
0.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,12.0,-1.0,2.0
1.0,63043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1465.5742,0.0,0.0,18.069285,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12175.0,2931.1484,-1.0,2.0
1.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.217836,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4921.0,2944.0,-1.0,2.0
1.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,17.85949,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13381.0,2944.0,-1.0,2.0
0.0,64515.0,1.0,1.0,17.897858,0.0,0.0,21.920311,320.33334,0.0,0.0,31.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,31.0,-1.0,2.0
0.0,53.0,1.0,1.0,17.907167,0.0,0.0,18.78031,320.66666,0.0,0.0,46.0,0.0,0.0,0.0,235.0,242.0,0.0,0.0,235.0,0.0,0.0,0.0,116.33715,116.33715,0.0,291.0,154.0,-1.0,5.0
1.0,63045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.661114,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,2944.0,-1.0,2.0
1.0,63044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.76507,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1101.0,2944.0,-1.0,2.0
1.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.598921,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10114.0,2944.0,-1.0,2.0
1.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1438.6357,0.0,0.0,0.696331,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11202.0,2877.2715,-1.0,2.0
1.0,63046.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1456.2904,0.0,0.0,2.49037,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,55645.0,2912.5808,-1.0,2.0
0.0,443.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.061678,21221.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,15003.392,94.23294,8068.0,0.0,102.0,1.0
1.0,62974.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,19.212079,48.0,48.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,703.0,2944.0,-1.0,2.0
0.0,62619.0,0.0,0.0,260.48645,267.94287,2526.0,250.83293,67853.19,92.37594,92.37594,2526.0,110482160.0,58483640.0,0.0,58442816.0,110442250.0,27070540.0,9450211.0,58523230.0,58442816.0,5801681.0,836986.06,6897136.5,4441145.5,1.2033697,79.0,11872.0,344.0,94.0
1.0,62619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,2944.0,-1.0,2.0
1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,2944.0,-1.0,2.0
0.0,63048.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44451,318716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1375897,10630.0,0.0,31080.0,1.0
1.0,63049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.45943,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1431.0,2944.0,-1.0,2.0
0.0,443.0,1.0,1.0,17.464249,0.0,0.0,18.874586,305.0,0.0,0.0,46.0,0.0,0.0,0.359778,247.0,251.0,0.0,0.0,247.0,0.0,0.0,0.0,141.45082,141.45082,0.0,1526.0,129.0,-1.0,4.0
1.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448.0,0.0,0.0,0.369149,28.788988,28.788988,0.0,0.0,28.788988,0.0,0.0,0.0,0.0,0.0,0.0,6017.0,2896.0,-1.0,2.0
1.0,64502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,2944.0,-1.0,2.0
0.0,63011.0,1.0,1.0,14.104767,14.433757,31.0,15.241391,198.94444,14.333333,14.333333,35.0,91794.0,91791.0,0.0,18996480.0,19088280.0,18996480.0,18996480.0,19087882.0,18996480.0,64903.918,45897.0,9543875.0,7174292.0,0.15716451,79.0,113.0,119.0,5.0
1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1467.4865,0.0,0.0,0.0,148.42578,148.42578,0.0,0.0,148.42578,0.0,0.0,0.0,0.0,0.0,0.0,249.0,2934.973,-1.0,2.0
1.0,63050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1466.0498,0.0,0.0,29.899371,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4945.0,2932.0996,-1.0,2.0
0.0,53.0,1.0,1.0,17.897858,0.0,0.0,21.920311,320.33334,0.0,0.0,31.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,31.0,-1.0,2.0
1.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1443.6736,0.0,0.0,29.851781,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,55039.0,2887.3472,-1.0,2.0
0.0,64357.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.32084,80.0,0.0,1050.0,1.0
1.0,52514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2896.0,-1.0,2.0
1.0,57360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1423.0922,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,2846.1843,-1.0,2.0
1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,2944.0,-1.0,2.0
1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,2944.0,-1.0,2.0
0.0,63051.0,1.0,1.0,13.102162,14.433757,31.0,2.309401,171.66667,14.333333,14.333333,35.0,91791.0,91789.0,0.694824,91431.0,361.0,0.0,0.0,359.0,0.0,64903.21,45895.5,252.43712,40848.89,32.681873,2214.0,101.0,119.0,3.0
0.0,53.0,1.0,1.0,17.049927,0.0,0.0,18.411953,290.7,0.0,0.0,39.0,0.0,0.0,0.0,487.0,492.0,0.0,0.0,487.0,0.0,0.0,0.0,279.72665,279.72665,0.0,140.0,102.0,-1.0,4.0
0.0,443.0,1.0,1.0,14.433757,0.0,0.0,17.67767,208.33333,0.0,0.0,31.0,0.0,0.0,0.453067,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3090.0,37.0,-1.0,2.0
1.0,58731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,2944.0,-1.0,2.0
0.0,54653.0,1.0,1.0,17.897858,0.0,0.0,21.920311,320.33334,0.0,0.0,31.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,31.0,-1.0,2.0
1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,2896.0,-1.0,2.0
1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,2944.0,-1.0,2.0
1.0,63894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,25.157276,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3818.0,2944.0,-1.0,2.0
1.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,25.183995,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5157.0,2944.0,-1.0,2.0
0.0,62725.0,1.0,1.0,19.97999,0.0,0.0,21.68525,399.2,0.0,0.0,46.0,0.0,0.0,0.0,2338.0,2340.0,0.0,0.0,2338.0,0.0,0.0,0.0,1349.268,1349.268,0.0,84.0,123.0,-1.0,4.0
1.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,2944.0,-1.0,2.0
1.0,62882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,2944.0,-1.0,2.0
0.0,123.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,12.0,-1.0,2.0
0.0,443.0,0.0,0.0,580.6626,793.45087,1986.0,171.31802,337169.1,542.0,542.0,1986.0,183052.0,96059.0,0.002237,95686.0,126733.0,0.0,0.0,42788.0,0.0,29101.941,14080.923,16732.857,20833.023,62.943695,245.0,1752.0,123.0,16.0
1.0,63025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.000105,48.430252,48.430252,0.0,0.0,48.430252,0.0,0.0,0.0,0.0,0.0,0.0,108.0,2944.0,-1.0,2.0
1.0,55559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448.0,0.0,0.0,17.964346,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5634.0,2896.0,-1.0,2.0
1.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,17.985849,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5619.0,2944.0,-1.0,2.0
1.0,55561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1455.642,0.0,0.0,3.030598,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,848.0,2911.284,-1.0,2.0
1.0,60066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,2944.0,-1.0,2.0
0.0,54040.0,1.0,1.0,17.897858,0.0,0.0,21.920311,320.33334,0.0,0.0,31.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,31.0,-1.0,2.0
0.0,53.0,1.0,1.0,17.897858,0.0,0.0,21.920311,320.33334,0.0,0.0,31.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,31.0,-1.0,2.0
1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,2944.0,-1.0,2.0
1.0,49890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,9.603777,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8393.0,2944.0,-1.0,2.0
1.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,9.523772,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4216.0,2944.0,-1.0,2.0
1.0,63052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,1.174264,50.091362,50.091362,0.0,0.0,50.091362,0.0,0.0,0.0,0.0,0.0,0.0,9231.0,2944.0,-1.0,2.0
1.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,0.0,0.937653,1.1611234,1.1611234,0.0,0.0,1.1611234,0.0,0.0,0.0,0.0,0.0,0.0,3483.0,2944.0,-1.0,2.0
